03-02-20,Mainland China,566,2,16
03-02-20,Mainland China,521,0,22
03-02-20,Mainland China,408,0,14
03-02-20,Mainland China,391,0,18
03-02-20,Mainland China,337,2,9
03-02-20,Mainland China,271,0,8
03-02-20,Mainland China,259,0,7
03-02-20,Mainland China,254,1,14
03-02-20,Mainland China,212,1,12
03-02-20,Mainland China,203,1,10
03-02-20,Mainland China,179,0,1
03-02-20,Mainland China,128,0,0
03-02-20,Mainland China,127,0,7
03-02-20,Mainland China,121,2,2
03-02-20,Mainland China,117,0,5
03-02-20,Mainland China,113,1,3
03-02-20,Mainland China,74,0,1
03-02-20,Mainland China,74,0,2
03-02-20,Mainland China,72,1,4
03-02-20,Mainland China,60,0,1
03-02-20,Mainland China,55,0,3
03-02-20,Mainland China,46,0,2
03-02-20,Mainland China,34,0,1
03-02-20,Mainland China,31,0,1
03-02-20,Mainland China,31,0,1
03-02-20,Mainland China,24,0,0
03-02-20,Japan,20,0,1
03-02-20,Thailand,19,0,5
03-02-20,Singapore,18,0,0
03-02-20,Hong Kong,15,0,0
03-02-20,South Korea,15,0,0
03-02-20,Mainland China,13,0,0
03-02-20,Germany,12,0,0
03-02-20,Taiwan,10,0,0
03-02-20,Macau,8,0,0
03-02-20,Malaysia,8,0,0
03-02-20,Vietnam,8,0,1
03-02-20,France,6,0,0
03-02-20,United Arab Emirates,5,0,0
03-02-20,Australia,4,0,2
03-02-20,Australia,4,0,0
03-02-20,Canada,3,0,0
03-02-20,India,3,0,0
03-02-20,Australia,2,0,0
03-02-20,Australia,2,0,0
03-02-20,Italy,2,0,0
03-02-20,Philippines,2,1,0
03-02-20,Russia,2,0,0
03-02-20,UK,2,0,0
03-02-20,US,2,0,0
03-02-20,US,2,0,0
03-02-20,US,2,0,0
03-02-20,Cambodia,1,0,0
03-02-20,Canada,1,0,0
03-02-20,Finland,1,0,0
03-02-20,Mainland China,1,0,0
03-02-20,Nepal,1,0,0
03-02-20,Spain,1,0,0
03-02-20,Sri Lanka,1,0,0
03-02-20,Sweden,1,0,0
03-02-20,US,1,0,0
03-02-20,US,1,0,0
03-02-20,US,1,0,0
03-02-20,US,1,0,0
03-02-20,US,1,0,0
04-02-20,Mainland China,16678,479,522
04-02-20,Mainland China,829,0,62
04-02-20,Mainland China,813,0,30
04-02-20,Mainland China,675,2,27
04-02-20,Mainland China,593,0,31
04-02-20,Mainland China,480,0,20
04-02-20,Mainland China,476,0,20
04-02-20,Mainland China,366,2,9
04-02-20,Mainland China,308,0,12
04-02-20,Mainland China,282,1,14
04-02-20,Mainland China,275,0,11
04-02-20,Mainland China,228,1,23
04-02-20,Mainland China,219,1,12
04-02-20,Mainland China,194,0,3
04-02-20,Mainland China,155,2,4
04-02-20,Mainland China,142,0,2
04-02-20,Mainland China,139,0,10
04-02-20,Mainland China,126,1,4
04-02-20,Mainland China,122,0,5
04-02-20,Mainland China,81,0,2
04-02-20,Mainland China,81,0,4
04-02-20,Mainland China,80,1,5
04-02-20,Mainland China,67,0,2
04-02-20,Mainland China,58,0,2
04-02-20,Mainland China,57,0,4
04-02-20,Mainland China,42,0,1
04-02-20,Mainland China,35,0,1
04-02-20,Mainland China,34,0,1
04-02-20,Mainland China,29,0,0
04-02-20,Thailand,25,0,5
04-02-20,Singapore,24,0,0
04-02-20,Japan,22,0,1
04-02-20,Hong Kong,17,1,0
04-02-20,South Korea,16,0,0
04-02-20,Mainland China,15,0,0
04-02-20,Germany,12,0,0
04-02-20,Taiwan,11,0,0
04-02-20,Macau,10,0,0
04-02-20,Malaysia,10,0,0
04-02-20,Vietnam,8,0,1
04-02-20,France,6,0,0
04-02-20,United Arab Emirates,5,0,0
04-02-20,Australia,4,0,2
04-02-20,Australia,4,0,0
04-02-20,Australia,3,0,0
04-02-20,India,3,0,0
04-02-20,Australia,2,0,0
04-02-20,Canada,2,0,0
04-02-20,Italy,2,0,0
04-02-20,Philippines,2,1,0
04-02-20,Russia,2,0,0
04-02-20,UK,2,0,0
04-02-20,US,2,0,0
04-02-20,US,2,0,0
04-02-20,US,2,0,0
04-02-20,Belgium,1,0,0
04-02-20,Cambodia,1,0,0
04-02-20,Canada,1,0,0
04-02-20,Canada,1,0,0
04-02-20,Finland,1,0,0
04-02-20,Mainland China,1,0,0
04-02-20,Nepal,1,0,0
04-02-20,Spain,1,0,0
04-02-20,Sri Lanka,1,0,0
04-02-20,Sweden,1,0,0
04-02-20,US,1,0,0
04-02-20,US,1,0,0
04-02-20,US,1,0,0
04-02-20,US,1,0,0
04-02-20,US,1,0,0
05-02-20,Mainland China,19665,549,633
05-02-20,Mainland China,895,0,49
05-02-20,Mainland China,895,0,78
05-02-20,Mainland China,764,2,47
05-02-20,Mainland China,661,0,54
05-02-20,Mainland China,548,0,27
05-02-20,Mainland China,530,0,23
05-02-20,Mainland China,389,2,15
05-02-20,Mainland China,341,0,23
05-02-20,Mainland China,307,0,15
05-02-20,Mainland China,301,1,24
05-02-20,Mainland China,253,1,24
05-02-20,Mainland China,243,1,15
05-02-20,Mainland China,205,0,11
05-02-20,Mainland China,190,2,7
05-02-20,Mainland China,165,0,6
05-02-20,Mainland China,150,0,13
05-02-20,Mainland China,135,1,6
05-02-20,Mainland China,128,0,5
05-02-20,Mainland China,99,1,5
05-02-20,Mainland China,89,0,4
05-02-20,Mainland China,81,0,5
05-02-20,Mainland China,69,1,2
05-02-20,Mainland China,64,1,9
05-02-20,Mainland China,62,0,6
05-02-20,Mainland China,54,0,2
05-02-20,Mainland China,42,0,3
05-02-20,Mainland China,34,0,1
05-02-20,Mainland China,32,0,0
05-02-20,Singapore,28,0,0
05-02-20,Thailand,25,0,5
05-02-20,Japan,22,0,1
05-02-20,Hong Kong,21,1,0
05-02-20,South Korea,19,0,0
05-02-20,Mainland China,17,0,3
05-02-20,Germany,12,0,0
05-02-20,Malaysia,12,0,0
05-02-20,Taiwan,11,0,0
05-02-20,Macau,10,0,0
05-02-20,Vietnam,8,0,1
05-02-20,France,6,0,0
05-02-20,United Arab Emirates,5,0,0
05-02-20,Australia,4,0,2
